"prim_key","work_employed","work_onleave","work_temp_unemployed","work_looking","work_retired","work_disabled","work_oth","work_occupation","work_self","inc_wage","inc_retempl","inc_self","inc_ss","inc_intdiv","inc_rent","inc_gov","inc_alimony","inc_child","inc_retsav","inc_wage_freq","inc_retempl_freq","inc_self_freq","inc_ss_freq","inc_intdiv_freq","inc_rent_freq","inc_gov_freq","inc_alimony_freq","inc_child_freq","inc_retsav_freq","paypref_b1","paypref_b2","paypref_nb1","paypref_nb2","paypref_lt10","paypref_10to25","paypref_25to50","paypref_50to100","paypref_100plus","mobile_howfunded","cc_num","paypref_web","cc_type_1","cc_type_2","cc_type_3","cc_type_4","cc_type_5","cc_type_6","cc_rewards_1","cc_rewards_2","cc_rewards_3","cc_rewards_4","cc_rewards_5","cc_rewards_6","cc_hasbal_1","cc_hasbal_2","cc_hasbal_3","cc_hasbal_4","cc_hasbal_5","cc_hasbal_6","cc_chip_1","cc_chip_2","cc_chip_3","cc_chip_4","cc_chip_5","cc_chip_6","dc_num","dc_logo_1","dc_logo_2","dc_logo_3","dc_logo_4","dc_logo_5","dc_rewards_1","dc_rewards_2","dc_rewards_3","dc_rewards_4","dc_rewards_5","dc_acct_1","dc_acct_2","dc_acct_3","dc_acct_4","dc_acct_5","shops_online","last_income_date","paypref_b1_why","paypref_b2_why","paypref_nb1_why","paypref_nb2_why","paypref_web_why","e_exp_csh","e_exp_chk","e_exp_od","e_exp_cc","e_exp_heloc","e_exp_sav","e_exp_payday","e_exp_fam","e_exp_cover","e_exp_pawn","e_exp_csh_saved","e_exp_chk_saved","e_exp_sav_saved","e_exp_svc_saved","e_exp_tot_saved","cashwith_amnt_prim","cashwith_amnt_oth","cashwith_location","cashwith_num_prim","cashwith_num_oth","interest_level","memory_lpd","memory_checkbook","memory_receipts","memory_finrec","memory_oth","next_income_date","scpc_date","gender","age","citizen","state_reside","marital_status","highest_education","hispaniclatino","hispaniclatino_group","race_white","race_black","race_asian","race_other","hh_size","income_hh","income_hh_gte500k","homeowner","home_value","home_debt","other_assets","other_debts","ind_weight"
"151102377",1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,,6,,5,,,,,,2,6,1,3,1,1,3,3,3,,3,3,1,2,2,,,,1,0,0,,,,0,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,10/20/2017,6,9,3,3,3,0,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,50,20,2,2,1,2,0,1,0,1,0,10/27/2017,9/22/2017,1,31,1,19,1,12,0,,1,0,0,0,4,14,,1,400000,150000,150000,30000,0.554863393306732
"151102386",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,4,,,,,,,,,,2,3,3,1,1,4,3,3,3,,1,3,2,,,,,,1,,,,,,0,,,,,,,,,,,,1,1,,,,,0,,,,,1,,,,,1,9/20/2017,8,8,9,1,3,,,,,,2000,,,2000,,500,0,3000,0,3500,100,10,1,1,3,1,0,0,0,1,1,10/20/2017,9/23/2017,0,36,1,19,1,14,0,,1,0,0,0,4,13,,1,175000,120000,50000,15000,0.24997852742672
"151102389",1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,3,,,4,,,,,,,12,2,4,1,1,4,4,4,2,2,1,4,1,,,,,,0,,,,,,1,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,,3,6,3,1,3,,1000,,,,,,,1000,,,,,,,29,50,4,4.3482141494751,4.3482141494751,2,0,0,1,1,0,11/6/2017,9/19/2017,0,63,1,19,1,8,0,,1,0,0,0,2,11,,1,125000,0,100000,1000,0.249973714351654
"151102446",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,4,6,4,1,4,4,4,4,3,,1,3,3,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,,,,,,,,,,1,9/22/2017,3,3,6,3,8,0,0,0,2000,0,0,0,0,2000,0,0,25,0,4,29,20,10,4,1,4.3482141494751,1,0,1,1,1,0,10/6/2017,9/19/2017,0,35,1,19,6,9,0,,1,0,0,0,4,13,,1,124000,74000,30000,50000,0.249976709485054
"151102450",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,2,3,4,3,3,3,3,3,,1,3,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,9/22/2017,7,2,7,3,7,0,2000,0,0,0,0,0,0,2000,0,0,1000,100,0,1100,80,40,1,0.333333343267441,0.583333313465118,1,0,0,1,0,0,10/6/2017,9/28/2017,1,33,1,55,1,13,0,,1,0,0,0,3,13,,0,,,40000,20000,0.490597069263458
"151102462",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,7,4,1,4,1,4,4,4,4,,1,4,1,,,,,,0,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/12/2017,3,9,1,3,8,0,0,0,0,0,300,0,0,300,0,0,0,300,0,300,40,20,2,4.3482141494751,0,1,0,1,1,0,0,10/26/2017,9/27/2017,0,51,1,55,1,11,0,,1,0,0,0,2,14,,0,,,75000,45000,0.249978318810463
"151102467",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,1,3,1,1,3,3,3,3,,2,,3,1,,,,,1,1,,,,,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,0,10/20/2017,,3,,3,,0,0,0,0,0,2000,0,0,2000,0,0,2666,20000,9,22675,40,0,2,2,,2,0,1,1,1,0,10/6/2017,9/24/2017,1,51,1,55,4,11,0,,1,0,0,0,1,11,,1,200000,0,10000,0,0.24997353553772
"151102469",0,0,0,0,1,0,0,,,0,1,1,1,1,0,0,0,0,0,,4,4,4,4,,,,,,4,2,4,3,4,4,4,4,4,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,2,2,1,,,,0,1,,,,1,2,,,,1,9/13/2017,3,3,3,3,3,,2000,,,,,,,2000,,157,35048,0,0,35205,100,40,1,1,0.5,3,0,0,1,1,0,10/11/2017,9/22/2017,0,69,1,55,1,13,0,,1,0,0,0,2,14,,1,125000,0,0,5000,0.249986633658409
"151102472",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,1,3,1,1,1,1,1,,1,10,1,,,,,,0,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,10/20/2017,2,9,2,9,8,200,800,,,,1000,,,2000,,200,0,1000,0,1200,150,0,2,4.3482141494751,,2,0,1,1,0,0,11/3/2017,9/28/2017,1,53,1,55,1,9,0,,1,0,0,0,4,13,,1,165000,97000,140000,10000,0.420244514942169
"151102480",1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,,,,5,,,,,,3,6,4,2,1,4,4,4,4,,5,3,1,2,4,4,1,,1,1,1,1,1,,1,1,0,0,1,,1,1,0,0,1,,1,1,,,,,0,,,,,,,,,,1,10/6/2017,3,3,3,9,1,,2000,,,,,,,2000,,300,2000,3500,0,5800,100,40,1,2,0.5,2,0,1,1,1,0,10/20/2017,10/15/2017,0,49,1,55,1,11,0,,1,0,0,0,2,14,,1,200000,50000,30000,14000,0.249978318810463
"151102523",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,4,4,1,4,4,4,4,4,,1,4,1,,,,,,0,,,,,,1,,,,,,0,,,,,,1,1,,,,,0,,,,,1,,,,,1,,3,3,3,3,3,,,,1000,,,,,1000,,0,0,0,0,0,20,0,1,4.3482141494751,,3,0,0,0,0,0,11/3/2017,9/21/2017,0,40,1,55,4,9,0,,1,0,0,0,2,9,,1,80000,60000,0,10000,1.28502953052521
"151102528",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,7,1,3,1,3,3,3,3,,1,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,10/11/2017,7,3,1,7,,,,,,,2000,,,2000,,521,600,12500,0,13621,50,20,2,2,0.333333343267441,2,1,0,1,1,0,10/25/2017,9/20/2017,0,33,1,55,4,10,0,,1,0,0,0,4,14,,1,135000,122000,45000,17000,1.32690393924713
"151102534",1,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,,,4,,,4,,,,,6,3,3,2,1,3,3,3,3,,5,3,2,2,1,1,1,,1,1,1,1,1,,0,0,0,0,0,,1,1,1,1,1,,1,1,,,,,0,,,,,1,,,,,1,10/2/2017,8,8,8,8,8,0,2000,0,0,0,0,0,0,2000,0,0,0,25047,0,25047,100,40,2,1,0.333333343267441,3,0,0,1,1,0,10/23/2017,10/2/2017,0,38,1,27,1,14,0,,1,0,0,0,3,16,,1,385000,200000,350000,0,1.64269828796387
"151102537",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,2,4,1,1,4,4,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,0,0,,,,1,1,,,,1,10/12/2017,3,1,9,1,2,0,0,0,0,0,2000,0,0,2000,0,13,10000,5000,0,15013,100,40,6,1,1,2,1,0,1,1,0,10/26/2017,9/25/2017,0,37,1,27,1,14,0,,1,0,0,0,2,17,,1,1900000,550000,1000000,0,0.815642774105072
"151102549",1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,2,,4,,,9,,,,,7,12,4,3,1,4,4,4,3,,3,4,1,5,8,,,,0,1,0,,,,0,1,0,,,,1,1,0,,,,1,1,,,,,0,,,,,,,,,,1,10/20/2017,3,3,3,8,3,,,,,,2000,,,2000,,0,500,12587,220,13307,60,0,1,0.666666686534882,,1,0,0,1,1,0,,9/29/2017,0,36,1,27,1,13,0,,1,0,0,0,4,17,,1,850000,398000,1000000,425000,1.64269828796387
"151102564",1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,2,,,,5,,,,,5,3,6,3,6,3,3,3,3,3,,2,3,1,2,,,,,1,1,,,,,0,0,,,,,1,1,,,,,1,1,,,,,0,,,,,,,,,,1,10/13/2017,7,3,7,3,7,,,,2000,,,,,2000,,770,5200,30000,150,36120,500,100,2,1,0.416666656732559,2,0,0,1,1,0,10/31/2017,9/19/2017,1,45,1,27,1,14,0,,1,0,0,0,5,17,,1,650000,291000,1000000,0,1.84846949577332
"151102567",0,0,0,0,1,0,0,,,0,0,0,1,1,0,0,0,0,1,,,,4,4,,,,,9,7,2,4,3,1,4,3,3,3,,4,3,2,1,4,4,,,1,1,1,1,,,0,0,0,0,,,1,1,0,0,,,1,1,,,,,0,,,,,,,,,,1,10/1/2017,3,3,3,7,3,77,1219,0,349,0,355,0,0,2000,0,77,1219,355,63,1714,60,600,1,3,1,1,0,0,1,0,0,10/18/2017,9/19/2017,1,76,1,27,6,12,0,,1,0,0,0,2,9,,1,275000,90000,0,500,1.7510632276535
"151102573",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,6,8,4,1,1,4,4,4,4,,2,10,1,4,,,,,1,0,,,,,1,0,,,,,1,0,,,,,1,2,,,,,0,,,,,,,,,,1,9/22/2017,3,2,3,1,8,,,,2000,,,,,2000,,250,0,500,120,870,40,60,4,8.6964282989502,2,1,0,1,1,1,1,10/20/2017,9/23/2017,1,54,1,27,1,11,0,,1,0,0,0,2,16,,1,130000,2400,75000,34000,0.249974325299263
"151102592",1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,2,,4,,4,,,,,,1,8,4,1,4,4,4,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,1,,,,,1,,,,,1,10/21/2017,2,2,3,3,3,0,500,0,0,0,0,0,0,500,0,0,0,0,0,0,100,20,1,3,0.25,2,0,0,1,0,0,11/3/2017,9/26/2017,1,52,1,27,1,13,0,,1,0,0,0,4,6,,0,,,10000,8500,0.249955072999001
"151102611",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,2,4,2,1,4,4,4,3,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,9/28/2017,8,1,3,1,8,,,,,,,,2000,2000,,0,0,0,0,0,20,30,2,3,1,1,0,0,1,1,0,10/12/2017,9/20/2017,0,37,1,27,1,11,0,,1,0,0,0,4,14,,1,100000,60000,100000,16000,0.249980419874191
"151102631",0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,0,0,0,,,,4,,,,,,,6,2,4,1,4,4,4,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,0,,,,,,,,,,1,9/27/2017,3,6,6,3,6,,,,,,2000,,,2000,,0,1682,33819,0,35501,300,100,1,2,1,1,0,1,0,1,0,10/25/2017,9/23/2017,0,64,1,27,1,10,0,,1,0,0,0,2,14,,1,300000,0,125000,0,0.24997977912426
"151102665",0,0,0,0,1,0,0,,,0,0,0,1,0,1,1,0,0,0,,,,4,,6,4,,,,4,7,4,3,1,1,4,4,4,,2,4,1,1,,,,,0,0,,,,,1,1,,,,,1,1,,,,,1,1,,,,,0,,,,,,,,,,1,10/13/2017,1,9,1,1,1,,2000,,,,,,,2000,,0,5000,0,0,5000,100,0,1,4.3482141494751,,1,0,1,1,0,0,11/1/2017,9/19/2017,1,76,1,46,5,12,0,,1,0,0,0,1,14,,1,260000,0,300000,6400,0.249981671571732
"151102728",1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,2,,2,,4,,,,,,3,6,3,2,3,3,3,3,3,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,9/29/2017,7,10,7,6,1,0,500,0,0,0,1500,0,0,2000,0,1000,500,2000,0,3500,15,0,5,4,,1,1,1,1,1,0,10/13/2017,9/22/2017,0,53,1,30,4,9,0,,1,0,0,0,1,7,,1,200000,0,20000,0,0.547958076000214
"151102749",0,0,0,0,1,0,0,,,1,1,0,1,0,0,0,,0,0,2,4,,4,,,,,,,2,7,4,1,1,4,4,4,3,,2,4,1,1,,,,,0,1,,,,,0,1,,,,,1,1,,,,,1,1,,,,,0,,,,,1,,,,,1,10/10/2017,8,9,1,3,3,,,,2000,,,,,2000,,500,0,0,0,500,100,0,1,2,,2,0,0,1,1,0,10/27/2017,9/20/2017,1,67,1,17,1,13,0,,1,0,0,0,2,14,,1,100000,0,70000,0,0.249972358345985
"151102762",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,13,1,13,9,1,13,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10/11/2017,9,2,5,2,,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,25,0,4,1,,1,1,1,1,1,0,10/25/2017,9/19/2017,1,60,1,17,1,10,0,,1,0,0,0,4,17,,1,500000,0,10000,0,0.249969929456711
"151102792",0,0,0,0,1,0,0,,,0,1,0,1,1,0,0,0,0,1,,4,,4,5,,,,,4,2,1,3,1,1,1,3,3,3,,2,3,3,1,,,,,1,1,,,,,0,0,,,,,1,0,,,,,1,1,,,,,0,,,,,,,,,,1,10/15/2017,3,3,6,3,3,0,2000,0,0,0,0,0,0,2000,0,0,0,40000,0,40000,450,0,2,2,,2,0,1,0,0,0,11/1/2017,9/19/2017,0,71,1,17,1,15,0,,1,0,0,0,2,14,,1,119000,0,0,0,2.08218550682068
"151102808",1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,,,4,,,,,,,,7,2,3,1,1,3,3,3,3,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,10/9/2017,3,6,7,1,8,0,0,0,2000,0,0,0,0,2000,0,0,0,1000,0,1000,50,0,2,1,,2,0,0,1,0,0,11/9/2017,9/24/2017,0,51,1,17,1,9,0,,1,0,0,0,3,17,,1,175000,0,50000,0,4.00013446807861
"151102809",0,0,0,0,0,0,1,,,0,0,1,1,0,0,0,0,0,0,,,4,4,,,,,,,2,4,2,4,4,3,4,4,2,,1,4,1,,,,,,0,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,10/9/2017,6,3,6,3,3,,778,0,0,0,0,0,0,778,0,11,778,0,0,789,10,10,4,4.3482141494751,0,3,0,1,1,0,0,10/25/2017,9/20/2017,1,77,1,17,4,14,0,,1,0,0,0,2,11,,1,180000,170000,15000,50000,0.249967455863953
"151102848",1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,2,,,,5,,,,,,2,6,4,3,4,4,4,4,3,,1,3,5,,,,,,0,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,9/29/2017,3,3,4,3,3,0,0,0,0,0,2000,0,0,2000,0,0,1500,14000,0,15500,20,0,1,2,,2,0,0,1,0,0,10/31/2017,9/21/2017,1,64,1,17,1,14,0,,1,0,0,0,3,14,,1,276000,215000,60000,26000,0.24996592104435
"151102873",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,4,6,3,1,3,3,3,3,3,,2,3,3,2,,,,,1,1,,,,,0,0,,,,,1,1,,,,,1,1,,,,,1,,,,,,,,,,1,10/13/2017,2,2,7,1,1,,500,,,,,,,500,,0,20,10,0,30,270,0,6,2,,1,0,1,1,1,0,10/31/2017,9/19/2017,0,24,1,1,1,10,0,,0,0,0,1,2,10,,0,,,0,62000,0.713060140609741
"151102902",0,0,0,0,0,1,0,,,0,0,0,1,0,0,0,0,0,0,,,,4,,,,,,,2,4,1,4,1,1,1,4,3,,2,,1,1,,,,,0,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,0,,,,,,,,,,0,9/20/2017,6,1,3,1,,,200,,1800,,,,,2000,,0,0,200,25,225,40,20,1,3,1,2,0,1,1,1,0,10/18/2017,9/22/2017,1,48,1,17,1,9,0,,1,0,0,0,2,10,,1,110000,92000,0,20000,0.249997183680534
"151102910",0,0,0,0,0,1,0,,,0,1,0,1,0,0,0,0,0,0,,4,,4,,,,,,,4,2,4,2,4,4,4,4,3,,3,10,2,2,2,,,,1,0,0,,,,1,1,1,,,,1,0,1,,,,2,1,1,,,,0,0,,,,1,2,,,,1,10/2/2017,3,8,9,6,8,,2000,,,,,,,2000,,0,8500,0,0,8500,40,0,1,0.25,,2,0,0,1,0,0,11/3/2017,9/19/2017,0,59,1,17,4,10,0,,1,0,0,0,2,6,,0,,,18000,20000,0.249961763620377
"151102922",0,0,0,0,1,1,0,,,0,1,0,1,0,0,0,0,0,0,,4,,4,,,,,,,6,11,3,1,1,3,3,3,3,,1,,2,,,,,,1,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,9/20/2017,3,3,,3,,0,0,0,0,0,2000,0,0,2000,0,100,2000,150,0,2250,200,100,1,2,2,2,0,1,0,0,0,10/18/2017,9/20/2017,1,67,1,17,1,10,0,,1,0,0,0,2,9,,1,125000,0,50000,1000,0.249972194433212
"151102966",1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,,,4,,,,,,,6,4,4,1,1,4,4,4,4,,1,4,1,,,,,,0,,,,,,1,,,,,,1,,,,,,1,2,,,,,1,,,,,,,,,,1,10/20/2017,3,1,3,9,3,0,1000,0,0,0,0,0,0,1000,0,100,400,11,0,511,100,100,1,4,2,1,1,1,0,0,0,11/3/2017,9/24/2017,0,65,1,17,4,11,0,,1,0,0,0,1,7,,0,,,1000,6000,0.249975696206093
"151102969",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,5,5,1,5,5,5,5,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/29/2017,1,1,1,1,1,500,0,0,0,0,0,0,0,500,0,0,0,0,24,0,120,20,1,4.3482141494751,4.3482141494751,3,0,1,0,0,0,10/6/2017,9/22/2017,0,45,1,17,4,10,0,,1,0,0,0,2,10,,0,,,5000,3000,0.635912179946899
"151102980",1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,2,,,,4,,,,,,7,3,3,1,1,3,3,3,3,,1,10,1,,,,,,1,,,,,,0,,,,,,1,,,,,,1,2,,,,,0,,,,,,,,,,1,9/29/2017,3,3,6,9,3,,,,,,2000,,,2000,,100,100,10000,0,10200,100,100,1,0.666666686534882,0.0833333358168602,2,0,1,1,1,0,10/27/2017,9/20/2017,0,41,1,17,6,13,0,,1,0,0,0,1,14,,1,75000,0,20000,0,0.994296133518219
"151102991",0,0,0,0,1,0,0,,,0,1,0,1,1,0,0,0,0,1,,4,,4,5,,,,,8,2,7,4,1,4,4,4,4,3,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/2/2017,3,3,3,3,6,200,500,,1300,,,,,2000,,200,500,0,0,700,200,20,2,1,2,2,1,1,1,1,0,10/27/2017,9/19/2017,1,69,1,17,1,10,0,,1,0,0,0,2,14,,1,140000,0,800000,20000,2.10556507110596
"151103005",0,0,0,0,1,0,1,,,1,1,0,0,0,0,0,0,0,0,1,4,,,,,,,,,4,7,4,2,4,4,4,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,,1,3,3,3,3,,500,,,,,,,500,,0,0,0,0,0,100,40,1,4.3482141494751,2,1,0,1,0,0,0,10/6/2017,9/20/2017,0,56,1,17,6,10,0,,1,0,0,0,3,16,,1,300000,235000,5000,33000,3.3796694278717
"151103014",0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7,2,1,3,1,1,1,1,1,,2,3,1,4,,,,,0,0,,,,,0,1,,,,,1,0,,,,,1,2,,,,,0,,,,,,,,,,1,9/30/2009,3,3,2,3,3,,1000,,1000,,,,,2000,,0,0,0,0,0,500,0,2,2,,1,0,0,1,1,0,,9/20/2017,0,42,1,17,1,11,0,,1,0,0,0,3,12,,1,120000,48000,30000,9810,0.249979689717293
"151103019",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,2,4,1,4,4,4,4,4,,2,4,1,3,,,,,0,1,,,,,1,1,,,,,1,0,,,,,1,1,,,,,0,,,,,1,,,,,1,10/20/2017,4,3,3,3,3,,,,2000,,,,,2000,,0,0,250,0,250,107,50,2,2,2,2,0,0,1,0,0,11/3/2017,9/20/2017,0,54,1,17,1,10,0,,1,0,0,0,2,10,,1,100000,0,25000,20000,0.249973431229591
"151103086",1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,4,,4,,,,,,,,4,3,4,3,1,10,10,10,10,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,10/1/2017,3,4,4,4,4,,2000,,,,,,,2000,,3,0,0,0,3,40,0,1,0.833333313465118,,1,1,0,1,1,0,10/31/2017,9/19/2017,0,33,1,29,1,13,0,,1,0,0,0,4,14,,1,360000,350000,100000,30000,0.249989151954651
"151103123",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,,,,5,,,,,,7,2,4,1,3,4,4,4,4,,2,3,1,5,,,,,1,1,,,,,0,0,,,,,1,1,,,,,1,1,,,,,0,,,,,1,,,,,1,10/20/2017,3,3,9,9,7,,2000,,,,,,,2000,,430,0,4000,0,4430,40,0,1,2,,2,0,0,1,0,0,11/3/2017,9/24/2017,0,60,1,20,1,16,0,,1,0,0,0,2,16,,1,180000,120000,50000,12000,0.249983265995979
"151103125",0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,6,2,4,3,4,4,4,4,4,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,11/1/2008,3,3,8,8,8,100,0,0,0,0,400,0,0,500,0,0,0,500,0,500,5,5,6,1,0,2,0,0,1,0,0,,9/19/2017,0,58,1,20,1,12,0,,1,0,0,0,2,12,,1,30000,0,10000,1000,0.249974891543388
"151103126",1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,4,,,,,,,,,4,2,4,1,1,4,4,4,7,,1,4,1,,,,,,0,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,9/22/2017,3,8,3,9,8,,,,,,500,,,2000,1500,29,1300,1500,0,2829,50,0,2,1,,2,0,1,0,0,0,10/6/2017,9/30/2017,1,57,1,20,1,9,0,,1,0,0,0,2,12,,1,200000,140000,40000,15000,0.24999725818634
"151103129",0,0,0,0,1,1,0,,,0,1,0,1,1,0,0,0,0,0,,4,,4,5,,,,,,2,3,4,2,4,4,4,4,4,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/16/2017,3,6,2,2,8,,2000,,,,,,,2000,,0,10000,200000,0,210000,100,0,2,1,,1,1,1,0,0,1,11/2/2017,9/21/2017,0,77,1,20,5,10,0,,1,0,0,0,1,9,,1,200000,0,150000,0,0.249975696206093
"151103136",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,7,6,4,2,1,4,4,4,4,,1,4,3,,,,,,1,,,,,,1,,,,,,0,,,,,,1,1,,,,,0,,,,,,,,,,1,10/13/2017,3,3,1,3,1,0,0,0,0,0,2000,0,0,2000,0,200,0,10000,500,10700,20,0,4,2,,2,1,0,1,1,0,11/15/2017,9/19/2017,0,57,1,20,1,11,0,,1,0,0,0,2,14,,1,190000,100000,400000,45000,0.249985158443451
"151103143",0,0,0,0,0,1,0,,,0,0,0,1,0,0,0,0,0,0,,,,4,,,,,,,1,8,1,8,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10/3/2017,3,8,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,2,1,,3,0,0,0,0,0,11/3/2017,9/21/2017,0,55,1,20,5,9,0,,1,0,0,0,5,4,,1,70000,66000,0,0,0.249982595443726
"151103171",0,0,0,0,1,0,0,,,0,1,0,1,1,0,0,0,0,0,,4,,4,6,,,,,,6,2,4,3,1,4,4,3,3,,4,3,3,1,1,4,,,0,0,0,1,,,0,0,0,0,,,1,1,1,0,,,1,1,,,,,0,,,,,,,,,,1,10/1/2017,3,6,3,6,6,,2000,,,,,,,2000,,0,10000,10000,0,20000,300,300,2,1,0.333333343267441,2,0,0,1,1,0,10/11/2017,9/24/2017,0,77,1,20,5,10,0,,1,0,0,0,1,9,,1,80000,0,20000,0,0.249975696206093
"151103184",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,2,7,4,1,1,4,4,4,7,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,9/15/2017,8,3,3,8,8,,100,,,,,,,100,,42,1000,500,3,1545,20,0,4,4.3482141494751,,3,1,1,1,1,0,10/13/2017,9/20/2017,0,51,1,20,1,13,0,,1,0,0,0,4,12,,1,225000,50000,120000,62000,0.249982208013535
"151103213",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4,2,4,1,4,4,4,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,10/23/2017,3,2,3,3,3,,,,,,,2000,,2000,,0,0,0,0,0,100,0,1,2,,2,0,0,1,1,0,11/6/2017,9/20/2017,1,35,1,31,1,8,0,,1,0,0,0,6,12,,0,,,100000,15000,1.20419323444366
